Date,Price,global_m2,m2_daily_change,PositionRatio
2015-09-30,236.739848042081,57317.48889860001,-29.377408399981505,0.6
2015-10-01,238.229813851549,57457.05053460001,139.56163600000582,1.0
2015-10-02,237.937007305669,57359.03153460001,-98.01900000000023,0.6
2015-10-03,239.735897720631,57359.03153460001,0.0,0.6
2015-10-04,239.516924897721,57335.89255940001,-23.138975200003188,0.6
2015-10-05,240.961213833431,57437.00412100001,101.11156160000246,1.0
2015-10-06,246.940498246639,57430.11572180001,-6.888399200004642,0.6
2015-10-07,243.734486849795,57545.94837540001,115.83265360000223,1.0
2015-10-08,243.029632963179,57622.73385220001,76.7854767999961,1.0
2015-10-09,244.448887492694,57634.51085220001,11.777000000001863,1.0
2015-10-10,245.955924313267,57634.51085220001,0.0,0.6
2015-10-11,248.528165400351,57634.51085220001,0.0,0.6
2015-10-12,246.093637346581,57655.63774260001,21.126890400002594,1.0
2015-10-13,250.471300701344,57753.844728200005,98.20698559999437,1.0
2015-10-14,253.142325540619,57695.78691220001,-58.05781599999318,0.6
2015-10-15,254.693015002922,57646.48825860001,-49.29865360000258,0.6
2015-10-16,262.737363237873,57623.09825860001,-23.389999999999418,0.6
2015-10-17,271.930938924605,57623.09825860001,0.0,0.6
2015-10-18,263.481677381648,57605.99553780001,-17.102720800001407,0.6
2015-10-19,264.362728229106,57612.38734340001,6.391805600003863,1.0
2015-10-20,270.832211864407,57595.44804660001,-16.93929680000292,0.6
2015-10-21,268.040217708942,57365.26929460001,-230.1787519999998,0.6
2015-10-22,275.414956458212,57270.9253938,-94.34390080001322,0.6
2015-10-23,278.612778026885,57298.1603938,27.235000000000582,1.0
2015-10-24,283.61114289889,57298.1603938,0.0,0.6
2015-10-25,286.04969345412,57339.408132200006,41.24773840000853,1.0
2015-10-26,286.703382817066,57317.36758100001,-22.04055119999248,0.6
2015-10-27,295.562913793104,57179.26545060001,-138.10213040000235,0.6
2015-10-28,304.442097019287,57240.53465540001,61.269204800002626,1.0
2015-10-29,314.879462302747,57249.16875780001,8.634102399999392,1.0
2015-10-30,328.492321157218,57196.68175780001,-52.48700000000099,0.6
2015-10-31,314.119508182349,57268.48314830001,71.80139049999707,1.0
2015-11-01,329.854227644652,57282.65752950001,14.174381199998606,1.0
2015-11-02,364.616627995324,57323.101827900005,40.44429839999793,1.0
2015-11-03,400.923105201637,57237.48070370001,-85.62112419999903,0.6
2015-11-04,405.481681472823,57284.2383639,46.75766019999719,1.0
2015-11-05,384.341222969024,57156.16181710001,-128.0765467999954,0.6
2015-11-06,372.975417884278,57173.39081710001,17.22899999999936,1.0
2015-11-07,386.504550847458,57173.39081710001,0.0,0.6
2015-11-08,372.400129748685,57186.55274250001,13.161925400003383,1.0
2015-11-09,380.495644360023,57149.76989170001,-36.78285080000205,0.6
2015-11-10,337.830502337814,57165.75809610001,15.988204400004179,1.0
2015-11-11,308.922185856225,57158.28754630001,-7.470549800003937,0.6
2015-11-12,337.522988603156,57124.653946900005,-33.63359940000373,0.6
2015-11-13,337.278958211572,57137.76494690001,13.111000000004424,1.0
2015-11-14,333.047117475161,57137.76494690001,0.0,0.6
2015-11-15,319.928021624781,57053.731115500006,-84.03383140000369,0.6
2015-11-16,331.132725014611,57002.43951610001,-51.29159939999954,0.6
2015-11-17,335.849786090006,57000.3548089,-2.084707200003322,0.6
2015-11-18,335.744504967855,57014.5889939,14.234184999993886,1.0
2015-11-19,326.232145528931,56924.60697190001,-89.98202199998923,0.6
2015-11-20,321.940475452951,56922.43897190001,-2.1679999999978463,0.6
2015-11-21,325.905231151373,56922.43897190001,0.0,0.6
2015-11-22,323.716966101695,56914.339325500005,-8.09964640000544,0.6
2015-11-23,323.012556341321,56895.806060300005,-18.533265199999732,0.6
2015-11-24,319.961356527177,56929.26185590001,33.45579560000624,1.0
2015-11-25,328.960457334892,56880.3834747,-48.87838120001106,0.6
2015-11-26,356.255292518995,56860.1343587,-20.24911599999905,0.6
2015-11-27,359.268824371712,56878.5013587,18.36699999999837,1.0
2015-11-28,356.567322618352,56878.5013587,0.0,0.6
2015-11-29,371.707612507306,56852.1775079,-26.32385079999949,0.6
2015-11-30,377.389839859731,56934.6020761,82.4245682000037,1.0
2015-12-01,362.532375803624,56965.8664838,31.26440769999317,1.0
2015-12-02,359.22240414962,57252.3290363,286.46255250000104,1.0
2015-12-03,361.210068088837,57198.6160509,-53.712985400001344,0.6
2015-12-04,363.241631794272,57204.0900509,5.474000000001979,1.0
2015-12-05,389.362958796026,57204.0900509,0.0,0.6
2015-12-06,393.319129748685,57163.3603829,-40.72966799999995,0.6
2015-12-07,395.346588252484,57210.8506764,47.4902934999991,1.0
2015-12-08,413.798660432496,57348.2648225,137.41414610000356,1.0
2015-12-09,417.632671244886,57276.71851969999,-71.54630280000856,0.6
2015-12-10,415.729924313267,57326.84312129999,50.12460160000046,1.0
2015-12-11,453.86148012858,57324.24012129999,-2.603000000002794,0.6
2015-12-12,435.85572238457,57324.24012129999,0.0,0.6
2015-12-13,434.403466393922,57328.3130881,4.072966800013091,1.0
2015-12-14,442.991689655173,57266.0826193,-62.23046880000038,0.6
2015-12-15,464.617871712449,57239.74851039999,-26.334108900009596,0.6
2015-12-16,454.142492402104,57135.8607242,-103.88778619999357,0.6
2015-12-17,456.240134611338,57169.3364254,33.475701199997275,1.0
2015-12-18,463.175769725307,57131.2984254,-38.038000000000466,0.6
2015-12-19,461.399907948568,57131.2984254,0.0,0.6
2015-12-20,442.15399006429,57184.2469938,52.94856840000284,1.0
2015-12-21,437.640129456458,57210.6483869,26.40139310000086,1.0
2015-12-22,435.268379018118,57138.047027,-72.6013598999998,0.6
2015-12-23,442.665727060199,57127.7678371,-10.279189900000347,0.6
2015-12-24,455.878713033314,57144.2198371,16.451999999997497,1.0
2015-12-25,455.718825832846,57144.2198371,0.0,0.6
2015-12-26,418.221531560491,57144.2198371,0.0,0.6
2015-12-27,422.705894506137,57149.3110456,5.091208500001812,1.0
2015-12-28,421.052879602572,57086.1366857,-63.17435989999649,0.6
2015-12-29,431.340021332554,57051.0021027,-35.13458300000639,0.6
2015-12-30,426.043646990064,56911.097359,-139.9047436999972,0.6
2015-12-31,429.677153419053,56912.87361060001,1.7762516000075266,1.0
2016-01-01,434.678006428989,56912.87361060001,0.0,0.6
2016-01-02,434.439877264757,56912.87361060001,0.0,0.6
2016-01-03,430.136180011689,56874.04782120001,-38.82578939999803,0.6
2016-01-04,433.44897106955,57063.143392000005,189.0955707999965,1.0
2016-01-05,432.669502630041,57125.893793600015,62.750401600009354,1.0
2016-01-06,430.677869666862,57279.4314886,153.53769499998452,1.0
2016-01-07,459.208940093513,57280.9986382,1.5671495999995386,1.0
2016-01-08,454.134423728814,57297.8706382,16.872000000003027,1.0
2016-01-09,449.845216247808,57297.8706382,0.0,0.6
2016-01-10,448.580216247808,57234.5232976,-63.34734060000483,0.6
2016-01-11,449.033059029807,57235.060835,0.5375373999995645,1.0
2016-01-12,441.768157218001,57265.6727297,30.611894700006815,1.0
2016-01-13,432.310645236704,57285.423954100006,19.751224400002684,1.0
2016-01-14,429.823224722385,57338.417593900005,52.99363979999907,1.0
2016-01-15,367.823199883109,57326.3055939,-12.112000000008265,0.6
2016-01-16,388.071204558738,57326.3055939,0.0,0.6
2016-01-17,382.482086499123,57305.8709679,-20.43462599999475,0.6
2016-01-18,384.865166569258,57322.21866870001,16.34770080000453,1.0
2016-01-19,378.161725014611,57306.1839679,-16.034700800009887,0.6
2016-01-20,420.622924168323,57291.095267100005,-15.088700799991784,0.6
2016-01-21,409.298459672706,57228.608957,-62.48631010000827,0.6
2016-01-22,381.046459380479,57258.73295700001,30.12400000001071,1.0
2016-01-23,386.370602571596,57258.73295700001,0.0,0.6
2016-01-24,403.446926651081,57310.84125330001,52.1082963000008,1.0
2016-01-25,391.986097311514,57310.40014800001,-0.44110530000034487,0.6
2016-01-26,391.142935125657,57331.2726992,20.872551199994632,1.0
2016-01-27,394.62753037405,57317.13107030001,-14.141628899989882,0.6
2016-01-28,378.900995616599,57230.79362730001,-86.33744300000399,0.6
2016-01-29,378.99999482291,57179.47162730001,-51.322000000000116,0.6
2016-01-30,377.262779076564,57179.47162730001,0.0,0.6
2016-01-31,366.341687609585,57845.57769389999,666.106066599983,1.0
2016-02-01,371.22343509059,57914.16721089999,68.58951700000034,1.0
2016-02-02,372.927631209819,58100.80373239999,186.6365214999969,1.0
2016-02-03,368.098206604325,58217.43054189999,116.62680949999776,1.0
2016-02-04,389.723081239042,58168.54681129999,-48.88373059999867,0.6
2016-02-05,384.398413983051,58173.55181129999,5.005000000004657,1.0
2016-02-06,374.631555523086,58173.55181129999,0.0,0.6
2016-02-07,375.153917592051,58213.60028339999,40.048472099995706,1.0
2016-02-08,370.814350327294,58328.04467339999,114.4443900000042,1.0
2016-02-09,373.5116128609,58323.05367339999,-4.991000000001804,0.6
2016-02-10,379.082611630625,58382.53730649999,59.48363309999695,1.0
2016-02-11,377.639165108124,58316.201201299984,-66.33610520000366,0.6
2016-02-12,382.294456458212,58325.45020129999,9.249000000003434,1.0
2016-02-13,389.598432472238,58325.45020129999,0.0,0.6
2016-02-14,406.150669491525,58223.78869519999,-101.6615060999975,0.6
2016-02-15,399.26761864699,58212.49297229999,-11.295722900002147,0.6
2016-02-16,407.035309468147,58194.51406209999,-17.97891019999952,0.6
2016-02-17,415.324113383986,58208.17626799999,13.662205900000117,1.0
2016-02-18,421.289662981882,58210.25782989999,2.0815618999986327,1.0
2016-02-19,419.626528541204,58222.75082989998,12.492999999994936,1.0
2016-02-20,440.195760081823,58222.75082989998,0.0,0.6
2016-02-21,438.718612681473,58121.089323799984,-101.6615060999975,0.6
2016-02-22,437.535295094097,58116.53036869999,-4.558955099993909,0.6
2016-02-23,420.032592609585,58099.96606529999,-16.564303400002245,0.6
2016-02-24,423.995112507306,58156.62660089999,56.6605356,1.0
2016-02-25,424.090870251315,58062.48093379999,-94.14566709999781,0.6
2016-02-26,431.762241963764,58049.37993379999,-13.101000000002387,0.6
2016-02-27,432.947845996493,58049.37993379999,0.0,0.6
2016-02-28,433.102262711864,57991.87443539999,-57.50549840000167,0.6
2016-02-29,437.775872589129,58390.80229420001,398.9278588000234,1.0
2016-03-01,432.807867153711,58447.1943155,56.39202129998739,1.0
2016-03-02,423.079789392168,58532.9721899,85.77787440000247,1.0
2016-03-03,419.268821332554,58574.6071697,41.63497980000102,1.0
2016-03-04,407.990154295734,58573.6231697,-0.9840000000040163,0.6
2016-03-05,397.314453945061,58573.6231697,0.0,0.6
2016-03-06,403.705187463472,58584.975404,11.352234300000418,1.0
2016-03-07,413.22936616014,58580.5553614,-4.420042599995213,0.6
2016-03-08,411.425953243717,58573.5951271,-6.960234300000593,0.6
2016-03-09,412.540703506721,58785.0449185,211.44979140000214,1.0
2016-03-10,416.340928696669,58764.9702582,-20.074660300000687,0.6
2016-03-11,419.511934248977,58760.6682582,-4.302000000003318,0.6
2016-03-12,410.264163296318,58760.6682582,0.0,0.6
2016-03-13,411.805882466394,58715.259321,-45.408937200001674,0.6
2016-03-14,415.026957276446,58719.6314275,4.372106499999063,1.0
2016-03-15,415.266400292227,58841.56489830001,121.93347080000967,1.0
2016-03-16,417.024118468732,58905.3259218,63.761023499995645,1.0
2016-03-17,418.605363822326,58867.24485680001,-38.08106499999121,0.6
2016-03-18,408.901587405026,58834.49185680001,-32.75300000000425,0.6
2016-03-19,409.124429865576,58834.49185680001,0.0,0.6
2016-03-20,412.056953828171,58805.595260400005,-28.896596400001727,0.6
2016-03-21,411.601774050263,58792.69774920001,-12.897511199997098,0.6
2016-03-22,416.581653828171,58743.01198240001,-49.68576680000115,0.6
2016-03-23,417.378299532437,58673.70685460001,-69.30512779999844,0.6
2016-03-24,413.560239918177,58661.32259900001,-12.38425560000178,0.6
2016-03-25,416.373243834015,58661.32259900001,0.0,0.6
2016-03-26,416.823096668615,58661.32259900001,0.0,0.6
2016-03-27,425.454959848042,58694.347280600006,33.024681599999894,1.0
2016-03-28,422.917446814728,58799.047346700005,104.70006609999837,1.0
2016-03-29,415.863828755114,58806.1993052,7.151958499998727,1.0
2016-03-30,412.777697779076,58839.4911998,33.29189459999907,1.0
2016-03-31,415.956811221508,59734.2775308,894.7863309999957,1.0
2016-04-01,417.20066025716,59949.0085308,214.73099999999977,1.0
2016-04-02,419.763056691993,59949.0085308,0.0,0.6
2016-04-03,420.073578901227,59949.0085308,0.0,0.6
2016-04-04,419.540727878434,59968.2974488,19.28891800000565,1.0
2016-04-05,422.50136440678,60005.1345063,36.837057499993534,1.0
2016-04-06,421.907191233197,60019.6315553,14.497049000005063,1.0
2016-04-07,421.467220046756,60030.6041538,10.97259849999682,1.0
2016-04-08,418.643460549386,60043.0511538,12.447000000000116,1.0
2016-04-09,418.758635359439,60043.0511538,0.0,0.6
2016-04-10,421.954488544711,60057.5309408,14.479787000003853,1.0
2016-04-11,423.273044009351,60033.2097193,-24.32122150000214,0.6
2016-04-12,427.427664582116,59922.8799643,-110.32975499999884,0.6
2016-04-13,424.87251811806,59941.3948003,18.51483599999483,1.0
2016-04-14,425.8565949737,59953.20931679999,11.81451649999508,1.0
2016-04-15,430.724418760959,59947.9713168,-5.237999999990279,0.6
2016-04-16,432.216313033314,59947.9713168,0.0,0.6
2016-04-17,429.339968731736,59981.0679728,33.09665600000153,1.0
2016-04-18,429.656933664524,60012.48214529999,31.414172499986307,1.0
2016-04-19,437.568726183518,59948.9839153,-63.498229999990144,0.6
2016-04-20,442.661653302163,59917.5692103,-31.41470500000287,0.6
2016-04-21,452.164702805377,59844.7233573,-72.8458529999989,0.6
2016-04-22,448.134421332554,59862.1943573,17.471000000005006,1.0
2016-04-23,453.914722969024,59862.1943573,0.0,0.6
2016-04-24,463.382871420222,59910.8050708,48.61071349999838,1.0
2016-04-25,465.31600666277,59938.83772679999,28.032655999988492,1.0
2016-04-26,469.60876452367,59954.1081368,15.270410000011907,1.0
2016-04-27,445.741113091759,59906.9205223,-47.187614499998745,0.6
2016-04-28,451.060061776739,60010.0479493,103.12742699999944,1.0
2016-04-29,457.009965225015,59970.0159493,-40.03199999999924,0.6
2016-04-30,449.900484511981,60199.79887210001,229.7829228000046,1.0
2016-05-01,455.010731151374,60292.2159381,92.41706599999452,1.0
2016-05-02,444.933061192285,60280.4063601,-11.809578000000329,0.6
2016-05-03,451.628850379895,60268.3566321,-12.04972799999814,0.6
2016-05-04,448.367967562829,60198.0381121,-70.31852000000072,0.6
2016-05-05,449.336072472238,60202.3697181,4.331605999999738,1.0
2016-05-06,461.693862361192,60204.2977181,1.9279999999998836,1.0
2016-05-07,461.361842489772,60204.2977181,0.0,0.6
2016-05-08,461.378872296902,60181.45305009999,-22.84466800001246,0.6
2016-05-09,463.462231677382,60176.1251101,-5.327939999988303,0.6
2016-05-10,451.079668322618,60224.4013861,48.27627599999687,1.0
2016-05-11,453.896305260082,60194.0100801,-30.391305999997712,0.6
2016-05-12,455.607255932203,60114.8973181,-79.1127620000043,0.6
2016-05-13,457.241902688486,60132.6523181,17.755000000004657,1.0
2016-05-14,458.119524839275,60132.6523181,0.0,0.6
2016-05-15,460.85772063121,60149.2666221,16.61430400000245,1.0
2016-05-16,455.224077323203,60138.9628641,-10.303758000001835,0.6
2016-05-17,453.545777030976,60037.2466461,-101.71621800000139,0.6
2016-05-18,454.486184102864,60000.972524100005,-36.27412199999526,0.6
2016-05-19,437.724187142022,60020.29061610001,19.318092000001343,1.0
2016-05-20,442.396799240211,60023.24161610001,2.9510000000009313,1.0
2016-05-21,444.078207188778,60023.24161610001,0.0,0.6
2016-05-22,440.558668848627,60022.2032221,-1.0383940000101575,0.6
2016-05-23,444.205057276447,59922.4030961,-99.80012599999463,0.6
2016-05-24,445.674454938632,59957.3736121,34.97051599999395,1.0
2016-05-25,450.54952717709,60016.4699781,59.09636600000522,1.0
2016-05-26,454.43372238457,59938.4476701,-78.02230799999961,0.6
2016-05-27,471.820117299825,59956.6466701,18.199000000000524,1.0
2016-05-28,530.910597895967,59956.6466701,0.0,0.6
2016-05-29,527.54971244886,59982.6065201,25.95984999999928,1.0
2016-05-30,533.493149035652,59977.4145501,-5.191969999999856,0.6
2016-05-31,530.943692811221,60004.4886514,27.07410130000062,1.0
2016-06-01,537.613678842782,60008.0320216,3.54337019999366,1.0
2016-06-02,538.771243191116,60230.3600326,222.32801100000506,1.0
2016-06-03,570.175988252484,60235.1500326,4.790000000000873,1.0
2016-06-04,574.26620163647,60235.1500326,0.0,0.6
2016-06-05,575.137638047925,60222.6412878,-12.508744800004933,0.6
2016-06-06,585.857149035652,60230.599474,7.958186200005002,1.0
2016-06-07,578.469240677966,60272.6141038,42.01462979999633,1.0
2016-06-08,583.097585330216,60230.32286719999,-42.29123660000914,0.6
2016-06-09,577.101699707773,60162.5771662,-67.74570099999255,0.6
2016-06-10,579.814993571011,60163.5121662,0.9350000000049477,1.0
2016-06-11,605.44955698422,60163.5121662,0.0,0.6
2016-06-12,670.39237434249,60206.2503776,42.73821139999927,1.0
2016-06-13,704.321778141438,60111.08837319999,-95.1620044000083,0.6
2016-06-14,684.948319403857,60179.50012019999,68.41174699999829,1.0
2016-06-15,695.001468439509,60154.7332812,-24.766838999988977,0.6
2016-06-16,767.420031268264,60197.9812604,43.24797920000128,1.0
2016-06-17,750.014633927528,60174.4752604,-23.506000000001222,0.6
2016-06-18,758.28878012858,60174.4752604,0.0,0.6
2016-06-19,766.767132670952,60214.0862856,39.61102519999986,1.0
2016-06-20,722.497452367037,60134.0523984,-80.0338871999993,0.6
2016-06-21,669.604204675628,60170.5103546,36.4579561999999,1.0
2016-06-22,594.832974634716,60168.65056819999,-1.8597864000112168,0.6
2016-06-23,627.677855639977,59875.6568562,-292.9937119999886,0.6
2016-06-24,664.126985680889,59879.6678562,4.010999999998603,1.0
2016-06-25,668.872684102864,59879.6678562,0.0,0.6
2016-06-26,630.4342421391,59801.4882012,-78.17965499999991,0.6
2016-06-27,652.244807714787,59814.04301719999,12.554815999988932,1.0
2016-06-28,647.218768381064,59863.08134579999,49.03832859999966,1.0
2016-06-29,638.586345645821,59809.9592286,-53.12211719999323,0.6
2016-06-30,674.284814728229,60597.4111063,787.4518777000048,1.0
2016-07-01,677.512385739334,60762.7921063,165.38100000000122,1.0
2016-07-02,702.739316773817,60762.7921063,0.0,0.6
2016-07-03,662.55008591467,60787.8776071,25.085500799999863,1.0
2016-07-04,679.842453360608,60707.3949587,-80.48264840000047,0.6
2016-07-05,668.165981297487,60734.6664595,27.2715007999941,1.0
2016-07-06,677.651333138515,60755.5395207,20.87306119999994,1.0
2016-07-07,640.053236119229,60747.9003119,-7.639208799999324,0.6
2016-07-08,665.051708357685,60756.7913119,8.89100000000326,1.0
2016-07-09,651.941914026885,60756.7913119,0.0,0.6
2016-07-10,649.959340970193,60766.1983747,9.40706279999722,1.0
2016-07-11,650.272594681473,60777.064520700005,10.866146000007575,1.0
2016-07-12,670.023127995324,60805.566938300006,28.502417600000626,1.0
2016-07-13,658.333613383986,60838.4398143,32.872875999993994,1.0
2016-07-14,660.905960198714,60764.4586447,-73.98116960000334,0.6
2016-07-15,666.758671127995,60753.65464470001,-10.803999999989173,0.6
2016-07-16,665.275622150789,60753.65464470001,0.0,0.6
2016-07-17,681.089601987142,60799.6447295,45.99008479999611,1.0
2016-07-18,675.118579193454,60702.5061235,-97.13860600000044,0.6
2016-07-19,674.660360315605,60694.7747483,-7.73137520000455,0.6
2016-07-20,667.305364874343,60697.1364987,2.361750399999437,1.0
2016-07-21,666.851739333723,60649.5451219,-47.59137679999549,0.6
2016-07-22,650.562911630625,60675.1651219,25.619999999995343,1.0
2016-07-23,657.377942957335,60675.1651219,0.0,0.6
2016-07-24,661.393979836353,60699.2053935,24.040271600002598,1.0
2016-07-25,655.119577849211,60684.518101500005,-14.687291999995068,0.6
2016-07-26,654.626339158387,60741.1980623,56.67996079999284,1.0
2016-07-27,656.275146873174,60764.7299587,23.53189640000346,1.0
2016-07-28,656.196453360608,60886.5197327,121.78977399999712,1.0
2016-07-29,657.557567504383,60821.195732700005,-65.32399999999325,0.6
2016-07-30,655.361730157803,60821.195732700005,0.0,0.6
2016-07-31,624.804487142022,60990.3873415,169.19160879999254,1.0
2016-08-01,606.50924792519,61091.00998349999,100.62264199999481,1.0
2016-08-02,526.981148334307,61008.81747379999,-82.19250970000576,0.6
2016-08-03,570.347040911748,61024.8577384,16.04026460001478,1.0
2016-08-04,583.542158036236,60995.4080069,-29.449731500004418,0.6
2016-08-05,581.279805669199,60989.4360069,-5.971999999994296,0.6
2016-08-06,590.795402980713,60989.4360069,0.0,0.6
2016-08-07,594.73232402104,60993.6370497,4.2010427999994135,1.0
2016-08-08,591.629283869083,61019.70460999999,26.067560299990873,1.0
2016-08-09,587.932138223261,61075.4139913,55.709381300010136,1.0
2016-08-10,589.968758328463,61060.14182399999,-15.27216730001237,0.6
2016-08-11,589.585884687317,61082.2262987,22.084474700008286,1.0
2016-08-12,587.19164956166,61125.0932987,42.86699999999837,1.0
2016-08-13,585.363581648159,61125.0932987,0.0,0.6
2016-08-14,571.387062536528,61151.3498162,26.25651750000543,1.0
2016-08-15,566.564441320865,61231.4525827,80.10276650000014,1.0
2016-08-16,578.414924137931,61223.55845039999,-7.894132300010824,0.6
2016-08-17,573.663744418469,61284.8571352,61.29868480000732,1.0
2016-08-18,573.263191992987,61237.4967928,-47.36034240000299,0.6
2016-08-19,573.958457919345,61231.1177928,-6.378999999993539,0.6
2016-08-20,581.797070134424,61231.1177928,0.0,0.6
2016-08-21,580.79219257744,61231.1177928,0.0,0.6
2016-08-22,584.971897720631,61199.6576216,-31.46017120000033,0.6
2016-08-23,582.627747399182,61151.0669329,-48.59068870000192,0.6
2016-08-24,578.701831677382,61205.860407600005,54.79347470000357,1.0
2016-08-25,576.033436586791,61131.76942319999,-74.09098440001253,0.6
2016-08-26,578.874653419053,61128.0544232,-3.7149999999892316,0.6
2016-08-27,570.200993746347,61128.0544232,0.0,0.6
2016-08-28,575.105232554062,61123.8533804,-4.2010427999994135,0.6
2016-08-29,573.429267562829,61072.3423882,-51.510992200004694,0.6
2016-08-30,575.695698421976,61066.4052987,-5.937089499995636,0.6
2016-08-31,572.272758328463,61286.52049259999,220.11519389999012,1.0
2016-09-01,572.221702045587,61320.955701,34.43520840000565,1.0
2016-09-02,576.846767387493,61315.368701,-5.586999999999534,0.6
2016-09-03,600.374406779661,61315.368701,0.0,0.6
2016-09-04,610.538913325541,61309.05154759999,-6.317153400006646,0.6
2016-09-05,607.526964172998,61421.7074499,112.65590230000817,1.0
2016-09-06,612.995458270017,61409.3755664,-12.331883500002732,0.6
2016-09-07,615.659819111631,61484.2324622,74.85689580000326,1.0
2016-09-08,630.550172004676,61468.8919774,-15.340484799999103,0.6
2016-09-09,622.977884044418,61450.8369774,-18.05500000000029,0.6
2016-09-10,624.752640444185,61450.8369774,0.0,0.6
2016-09-11,608.246675920514,61457.1541308,6.31715339999937,1.0
2016-09-12,607.70737270602,61434.0892473,-23.064883500002907,0.6
2016-09-13,608.694296317943,61467.5691554,33.47990810000192,1.0
2016-09-14,609.41308766803,61474.0008609,6.431705499999225,1.0
2016-09-15,607.070262594974,61388.7874188,-85.21344210000098,0.6
2016-09-16,607.806438047925,61344.0204188,-44.766999999999825,0.6
2016-09-17,607.381449678551,61344.0204188,0.0,0.6
2016-09-18,611.533460315605,61364.0247379,20.00431910000043,1.0
2016-09-19,608.871306312098,61314.9339832,-49.090754700002435,0.6
2016-09-20,608.371748626534,61321.7879036,6.8539204000044265,1.0
2016-09-21,596.945756633548,61226.3819405,-95.40596309999819,0.6
2016-09-22,595.564716540035,61223.903965100006,-2.4779753999973764,0.6
2016-09-23,602.378784921099,61243.2309651,19.326999999997497,1.0
2016-09-24,602.687359731151,61243.2309651,0.0,0.6
2016-09-25,600.610054880187,61276.9224499,33.691484799994214,1.0
2016-09-26,606.778810637055,61211.5718117,-65.35063819999777,0.6
2016-09-27,605.151613734658,61172.9926706,-38.579141100002744,0.6
2016-09-28,604.686494389246,61135.480824,-37.511846599998535,0.6
2016-09-29,605.202561952075,61151.7037075,16.222883499998716,1.0
2016-09-30,608.865840736412,61442.8038106,291.1001031000051,1.0
2016-10-01,615.408478842782,61442.8038106,0.0,0.6
2016-10-02,611.748578316774,61413.2101458,-29.593664799998805,0.6
2016-10-03,612.590347399182,61499.5595628,86.34941699999763,1.0
2016-10-04,610.007881355932,61514.4075628,14.847999999998137,1.0
2016-10-05,612.147780946815,61468.29414979999,-46.1134130000064,0.6
2016-10-06,611.76086277031,61580.42806319999,112.13391340000089,1.0
2016-10-07,617.905705143191,61591.98206319999,11.55399999999645,1.0
2016-10-08,619.301001753361,61591.98206319999,0.0,0.6
2016-10-09,617.101041320865,61528.56706719999,-63.41499599999952,0.6
2016-10-10,618.0852,61438.7291562,-89.8379109999878,0.6
2016-10-11,642.981387258913,61412.5161594,-26.212996800000838,0.6
2016-10-12,636.59793220339,61470.868906,58.35274660000141,1.0
2016-10-13,635.444095324372,61386.6171618,-84.25174420000258,0.6
2016-10-14,639.586090298071,61434.2291618,47.61200000000099,1.0
2016-10-15,637.283759322034,61434.2291618,0.0,0.6
2016-10-16,642.913042548217,61465.936659800005,31.707498000003397,1.0
2016-10-17,639.137536469901,61453.7503278,-12.186332000004768,0.6
2016-10-18,635.576508591467,61396.8498282,-56.90049960000033,0.6
2016-10-19,629.640708036236,61296.641581200005,-100.20824699999503,0.6
2016-10-20,628.598901110462,61264.350667800005,-32.290913400000136,0.6
2016-10-21,630.90620338983,61255.3776678,-8.973000000005413,0.6
2016-10-22,654.508630976037,61255.3776678,0.0,0.6
2016-10-23,651.961956750438,61257.491501,2.113833199997316,1.0
2016-10-24,650.027167153711,61302.5440006,45.05249960000219,1.0
2016-10-25,655.792505084746,61334.9102492,32.36624860000302,1.0
2016-10-26,675.109869316189,61274.46933339999,-60.44091580001259,0.6
2016-10-27,686.523327060199,61375.4869108,101.01757740000903,1.0
2016-10-28,690.390654938632,61380.6169108,5.130000000004657,1.0
2016-10-29,715.445469316189,61380.6169108,0.0,0.6
2016-10-30,699.333410987726,61376.3892444,-4.227666400001908,0.6
2016-10-31,698.897727995325,60630.33446499999,-746.0547794000086,0.6
2016-11-01,730.578480011689,60717.727374,87.39290900000924,1.0
2016-11-02,740.367055523086,60734.27985449999,16.552480499987723,1.0
2016-11-03,689.939206954997,60793.7437895,59.46393500000704,1.0
2016-11-04,705.432016656926,60805.8037895,12.060000000004948,1.0
2016-11-05,706.819325569842,60805.8037895,0.0,0.6
2016-11-06,715.896879777908,60704.1239975,-101.67979200000264,0.6
2016-11-07,706.181216773816,60696.04852999999,-8.075467500006198,0.6
2016-11-08,711.835846580947,60573.4672835,-122.58124649999081,0.6
2016-11-09,721.50150993571,60592.1873225,18.720038999999815,1.0
2016-11-10,713.407615604909,60584.055236,-8.132086500001606,0.6
2016-11-11,715.703310637055,60584.055236,0.0,0.6
2016-11-12,703.847551139685,60584.055236,0.0,0.6
2016-11-13,703.626435300994,60461.192154,-122.86308200000349,0.6
2016-11-14,705.643584161309,60463.7926865,2.600532500000554,1.0
2016-11-15,712.3471528346,60410.159587,-53.633099499995296,0.6
2016-11-16,742.050117592051,60299.931401,-110.22818600000028,0.6
2016-11-17,735.318080537697,60286.5076435,-13.423757500000647,0.6
2016-11-18,749.57872729398,60262.8136435,-23.694000000003143,0.6
2016-11-19,751.213819403858,60262.8136435,0.0,0.6
2016-11-20,730.350813617767,60302.00272999999,39.18908649999503,1.0
2016-11-21,736.506983927528,60284.825059,-17.17767099999037,0.6
2016-11-22,747.997677966102,60212.5527215,-72.27233750000596,0.6
2016-11-23,741.240317942724,60221.304557,8.751835500006564,1.0
